year,source_ISO,target_ISO,category,value,data,start,end
2014,HRV,SGP,all,1,fintech_talent,"[15.5, 45.1667]","[103.8, 1.3667]"
2014,BEL,AUS,all,3,fintech_talent,"[4.0, 50.8333]","[133.0, -27.0]"
2014,BEL,LUX,all,2,fintech_talent,"[4.0, 50.8333]","[6.1667, 49.75]"
2014,SVK,AUS,all,1,fintech_talent,"[19.5, 48.6667]","[133.0, -27.0]"
2014,NZL,AUS,all,14,fintech_talent,"[174.0, -41.0]","[133.0, -27.0]"
2014,DNK,DEU,all,5,fintech_talent,"[10.0, 56.0]","[9.0, 51.0]"
2014,BDI,GRC,all,1,fintech_talent,"[30.0, -3.5]","[22.0, 39.0]"
2014,FRA,POL,all,2,fintech_talent,"[2.0, 46.0]","[20.0, 52.0]"
2014,BRA,JPN,all,3,fintech_talent,"[-55.0, -10.0]","[138.0, 36.0]"
2014,CAN,SVK,all,2,fintech_talent,"[-95.0, 60.0]","[19.5, 48.6667]"
2014,ITA,DEU,all,14,fintech_talent,"[12.8333, 42.8333]","[9.0, 51.0]"
2014,LVA,THA,all,2,fintech_talent,"[25.0, 57.0]","[100.0, 15.0]"
2014,LVA,ARE,all,4,fintech_talent,"[25.0, 57.0]","[54.0, 24.0]"
2014,PRT,THA,all,1,fintech_talent,"[-8.0, 39.5]","[100.0, 15.0]"
2014,AUS,FIN,all,5,fintech_talent,"[133.0, -27.0]","[26.0, 64.0]"
2014,BRA,KOR,all,5,fintech_talent,"[-55.0, -10.0]","[127.5, 37.0]"
2014,SVN,SGP,all,2,fintech_talent,"[15.0, 46.0]","[103.8, 1.3667]"
2014,CAN,QAT,all,1,fintech_talent,"[-95.0, 60.0]","[51.25, 25.5]"
2014,LUX,USA,all,3,fintech_talent,"[6.1667, 49.75]","[-97.0, 38.0]"
2014,HKG,CHN,all,31,fintech_talent,"[114.1667, 22.25]","[105.0, 35.0]"
2014,KOR,CHE,all,3,fintech_talent,"[127.5, 37.0]","[8.0, 47.0]"
2014,FRA,COG,all,3,fintech_talent,"[2.0, 46.0]","[15.0, -1.0]"
2014,BRA,CHE,all,2,fintech_talent,"[-55.0, -10.0]","[8.0, 47.0]"
2014,GBR,DEU,all,44,fintech_talent,"[-2.0, 54.0]","[9.0, 51.0]"
2014,HKG,MLT,all,1,fintech_talent,"[114.1667, 22.25]","[14.5833, 35.8333]"
2014,CYP,ZAF,all,1,fintech_talent,"[33.0, 35.0]","[24.0, -29.0]"
2014,GBR,BRA,all,17,fintech_talent,"[-2.0, 54.0]","[-55.0, -10.0]"
2014,USA,ISR,all,33,fintech_talent,"[-97.0, 38.0]","[34.75, 31.5]"
2014,CHN,ROU,all,20,fintech_talent,"[105.0, 35.0]","[25.0, 46.0]"
2014,DEU,PRT,all,4,fintech_talent,"[9.0, 51.0]","[-8.0, 39.5]"
2014,USA,IDN,all,2,fintech_talent,"[-97.0, 38.0]","[120.0, -5.0]"
2014,LBN,USA,all,4,fintech_talent,"[35.8333, 33.8333]","[-97.0, 38.0]"
2015,BRA,BEL,C1,1,fintech_talent,"[-55.0, -10.0]","[4.0, 50.8333]"
2015,EGY,LBN,C1,1,fintech_talent,"[30.0, 27.0]","[35.8333, 33.8333]"
2015,USA,ARG,C1,1,fintech_talent,"[-97.0, 38.0]","[-64.0, -34.0]"
2015,ITA,BRA,C1,1,fintech_talent,"[12.8333, 42.8333]","[-55.0, -10.0]"
2015,SGP,GBR,C1,2,fintech_talent,"[103.8, 1.3667]","[-2.0, 54.0]"
2015,SVN,DNK,C1,1,fintech_talent,"[15.0, 46.0]","[10.0, 56.0]"
2015,SAU,CAN,C1,1,fintech_talent,"[45.0, 25.0]","[-95.0, 60.0]"
2015,FJI,AUS,C1,1,fintech_talent,"[175.0, -18.0]","[133.0, -27.0]"
2015,USA,BDI,C1,2,fintech_talent,"[-97.0, 38.0]","[30.0, -3.5]"
2015,ARE,SAU,C1,1,fintech_talent,"[54.0, 24.0]","[45.0, 25.0]"
2015,PHL,TWN,C1,1,fintech_talent,"[122.0, 13.0]","[121.0, 23.5]"
2015,SGP,POL,C1,1,fintech_talent,"[103.8, 1.3667]","[20.0, 52.0]"
2015,NZL,CHN,C1,1,fintech_talent,"[174.0, -41.0]","[105.0, 35.0]"
2015,GEO,LVA,C1,1,fintech_talent,"[43.5, 42.0]","[25.0, 57.0]"
2015,CZE,DEU,C1,1,fintech_talent,"[15.5, 49.75]","[9.0, 51.0]"
2015,JPN,PRT,C2,1,fintech_talent,"[138.0, 36.0]","[-8.0, 39.5]"
2015,CHN,NLD,C2,1,fintech_talent,"[105.0, 35.0]","[5.75, 52.5]"
2015,JPN,CAN,C2,2,fintech_talent,"[138.0, 36.0]","[-95.0, 60.0]"
2015,LUX,CAN,C2,1,fintech_talent,"[6.1667, 49.75]","[-95.0, 60.0]"
2015,GBR,ZAF,C2,5,fintech_talent,"[-2.0, 54.0]","[24.0, -29.0]"
2015,USA,DNK,C2,3,fintech_talent,"[-97.0, 38.0]","[10.0, 56.0]"
2015,AUS,HKG,C2,4,fintech_talent,"[133.0, -27.0]","[114.1667, 22.25]"
2015,BGD,CHN,C2,4,fintech_talent,"[90.0, 24.0]","[105.0, 35.0]"
2015,GBR,EGY,C2,3,fintech_talent,"[-2.0, 54.0]","[30.0, 27.0]"
2015,CHN,FRA,C2,4,fintech_talent,"[105.0, 35.0]","[2.0, 46.0]"
2015,NGA,ITA,C2,1,fintech_talent,"[8.0, 10.0]","[12.8333, 42.8333]"
2015,IND,HUN,C2,1,fintech_talent,"[77.0, 20.0]","[20.0, 47.0]"
2015,CHN,BEL,C2,22,fintech_talent,"[105.0, 35.0]","[4.0, 50.8333]"
2015,USA,ISR,C2,1,fintech_talent,"[-97.0, 38.0]","[34.75, 31.5]"
2015,SGP,USA,C2,10,fintech_talent,"[103.8, 1.3667]","[-97.0, 38.0]"
2015,BRA,GBR,C3,15,fintech_talent,"[-55.0, -10.0]","[-2.0, 54.0]"
2015,BGD,FIN,C3,1,fintech_talent,"[90.0, 24.0]","[26.0, 64.0]"
2015,IND,NOR,C3,1,fintech_talent,"[77.0, 20.0]","[10.0, 62.0]"
2015,ITA,MAR,C3,2,fintech_talent,"[12.8333, 42.8333]","[-5.0, 32.0]"
2015,HKG,JPN,C3,1,fintech_talent,"[114.1667, 22.25]","[138.0, 36.0]"
2015,DEU,KWT,C3,1,fintech_talent,"[9.0, 51.0]","[47.6581, 29.3375]"
2015,DEU,USA,C3,52,fintech_talent,"[9.0, 51.0]","[-97.0, 38.0]"
2015,SWE,THA,C3,1,fintech_talent,"[15.0, 62.0]","[100.0, 15.0]"
2015,FRA,TUN,C3,2,fintech_talent,"[2.0, 46.0]","[9.0, 34.0]"
2015,ROU,CAN,C3,1,fintech_talent,"[25.0, 46.0]","[-95.0, 60.0]"
2015,USA,BGD,C3,5,fintech_talent,"[-97.0, 38.0]","[90.0, 24.0]"
2015,BEL,SGP,C3,1,fintech_talent,"[4.0, 50.8333]","[103.8, 1.3667]"
2015,KOR,ISR,C3,5,fintech_talent,"[127.5, 37.0]","[34.75, 31.5]"
2015,NGA,USA,C3,1,fintech_talent,"[8.0, 10.0]","[-97.0, 38.0]"
2015,ISR,BRA,C3,1,fintech_talent,"[34.75, 31.5]","[-55.0, -10.0]"
2015,AUS,BHR,C3,1,fintech_talent,"[133.0, -27.0]","[50.55, 26.0]"
2015,JPN,CAN,C3,8,fintech_talent,"[138.0, 36.0]","[-95.0, 60.0]"
2015,LVA,CHN,C3,4,fintech_talent,"[25.0, 57.0]","[105.0, 35.0]"
2015,ESP,AUS,C3,2,fintech_talent,"[-4.0, 40.0]","[133.0, -27.0]"
2015,ROU,SGP,C3,1,fintech_talent,"[25.0, 46.0]","[103.8, 1.3667]"
2015,KOR,DEU,C3,5,fintech_talent,"[127.5, 37.0]","[9.0, 51.0]"
2015,CHN,DEU,C3,5,fintech_talent,"[105.0, 35.0]","[9.0, 51.0]"
2015,CHN,CHE,C3,4,fintech_talent,"[105.0, 35.0]","[8.0, 47.0]"
2015,GHA,DEU,C3,1,fintech_talent,"[-2.0, 8.0]","[9.0, 51.0]"
2015,SAU,RWA,C3,1,fintech_talent,"[45.0, 25.0]","[30.0, -2.0]"
2015,RUS,KOR,all,4,fintech_talent,"[100.0, 60.0]","[127.5, 37.0]"
2015,LBN,GBR,all,1,fintech_talent,"[35.8333, 33.8333]","[-2.0, 54.0]"
2015,MYS,CHE,all,1,fintech_talent,"[112.5, 2.5]","[8.0, 47.0]"
2015,AUS,GHA,all,1,fintech_talent,"[133.0, -27.0]","[-2.0, 8.0]"
2015,GHA,NLD,all,1,fintech_talent,"[-2.0, 8.0]","[5.75, 52.5]"
2015,USA,AUS,all,132,fintech_talent,"[-97.0, 38.0]","[133.0, -27.0]"
2015,NLD,CAN,all,10,fintech_talent,"[5.75, 52.5]","[-95.0, 60.0]"
2015,ARG,AUT,all,1,fintech_talent,"[-64.0, -34.0]","[13.3333, 47.3333]"
2015,ARE,EGY,all,2,fintech_talent,"[54.0, 24.0]","[30.0, 27.0]"
2015,TTO,GBR,all,1,fintech_talent,"[-61.0, 11.0]","[-2.0, 54.0]"
2015,CAN,HKG,all,3,fintech_talent,"[-95.0, 60.0]","[114.1667, 22.25]"
2015,GRC,IRL,all,1,fintech_talent,"[22.0, 39.0]","[-8.0, 53.0]"
2015,RUS,USA,all,8,fintech_talent,"[100.0, 60.0]","[-97.0, 38.0]"
2015,KOR,USA,all,36,fintech_talent,"[127.5, 37.0]","[-97.0, 38.0]"
2015,JPN,BEL,all,2,fintech_talent,"[138.0, 36.0]","[4.0, 50.8333]"
2015,SVN,DNK,all,1,fintech_talent,"[15.0, 46.0]","[10.0, 56.0]"
2015,KOR,DEU,all,6,fintech_talent,"[127.5, 37.0]","[9.0, 51.0]"
2015,MEX,ITA,all,4,fintech_talent,"[-102.0, 23.0]","[12.8333, 42.8333]"
2015,CHE,FIN,all,3,fintech_talent,"[8.0, 47.0]","[26.0, 64.0]"
2015,NLD,SVN,all,2,fintech_talent,"[5.75, 52.5]","[15.0, 46.0]"
2015,GBR,EGY,all,5,fintech_talent,"[-2.0, 54.0]","[30.0, 27.0]"
2015,PRT,CHE,all,3,fintech_talent,"[-8.0, 39.5]","[8.0, 47.0]"
2015,CAN,JPN,all,9,fintech_talent,"[-95.0, 60.0]","[138.0, 36.0]"
2015,USA,MLI,all,1,fintech_talent,"[-97.0, 38.0]","[-4.0, 17.0]"
2015,ESP,CHE,all,2,fintech_talent,"[-4.0, 40.0]","[8.0, 47.0]"
2016,BGD,SAU,C1,2,fintech_talent,"[90.0, 24.0]","[45.0, 25.0]"
2016,PAK,CHN,C1,2,fintech_talent,"[70.0, 30.0]","[105.0, 35.0]"
2016,ITA,CAN,C1,2,fintech_talent,"[12.8333, 42.8333]","[-95.0, 60.0]"
2016,FIN,PRT,C1,1,fintech_talent,"[26.0, 64.0]","[-8.0, 39.5]"
2016,AUT,NLD,C1,1,fintech_talent,"[13.3333, 47.3333]","[5.75, 52.5]"
2016,USA,NZL,C1,3,fintech_talent,"[-97.0, 38.0]","[174.0, -41.0]"
2016,NLD,SVN,C1,1,fintech_talent,"[5.75, 52.5]","[15.0, 46.0]"
2016,FRA,GBR,C1,6,fintech_talent,"[2.0, 46.0]","[-2.0, 54.0]"
2016,CHN,DNK,C1,1,fintech_talent,"[105.0, 35.0]","[10.0, 56.0]"
2016,GBR,NZL,C1,1,fintech_talent,"[-2.0, 54.0]","[174.0, -41.0]"
2016,GEO,USA,C1,6,fintech_talent,"[43.5, 42.0]","[-97.0, 38.0]"
2016,AUS,FRA,C2,2,fintech_talent,"[133.0, -27.0]","[2.0, 46.0]"
2016,ARE,FIN,C2,1,fintech_talent,"[54.0, 24.0]","[26.0, 64.0]"
2016,KOR,LVA,C2,3,fintech_talent,"[127.5, 37.0]","[25.0, 57.0]"
2016,RWA,USA,C2,3,fintech_talent,"[30.0, -2.0]","[-97.0, 38.0]"
2016,AUT,ITA,C2,1,fintech_talent,"[13.3333, 47.3333]","[12.8333, 42.8333]"
2016,NLD,SGP,C2,1,fintech_talent,"[5.75, 52.5]","[103.8, 1.3667]"
2016,KOR,USA,C2,6,fintech_talent,"[127.5, 37.0]","[-97.0, 38.0]"
2016,ROU,USA,C2,4,fintech_talent,"[25.0, 46.0]","[-97.0, 38.0]"
2016,SGP,USA,C2,12,fintech_talent,"[103.8, 1.3667]","[-97.0, 38.0]"
2016,USA,UGA,C2,1,fintech_talent,"[-97.0, 38.0]","[32.0, 1.0]"
2016,LVA,BRA,C2,1,fintech_talent,"[25.0, 57.0]","[-55.0, -10.0]"
2016,DEU,BEL,C2,2,fintech_talent,"[9.0, 51.0]","[4.0, 50.8333]"
2016,SGP,PAK,C2,1,fintech_talent,"[103.8, 1.3667]","[70.0, 30.0]"
2016,USA,ISR,C2,3,fintech_talent,"[-97.0, 38.0]","[34.75, 31.5]"
2016,NGA,DEU,C3,2,fintech_talent,"[8.0, 10.0]","[9.0, 51.0]"
2016,CHN,IND,C3,8,fintech_talent,"[105.0, 35.0]","[77.0, 20.0]"
2016,HKG,ARE,C3,2,fintech_talent,"[114.1667, 22.25]","[54.0, 24.0]"
2016,ISR,ESP,C3,1,fintech_talent,"[34.75, 31.5]","[-4.0, 40.0]"
2016,CHN,MYS,C3,13,fintech_talent,"[105.0, 35.0]","[112.5, 2.5]"
2016,GBR,MLT,C3,1,fintech_talent,"[-2.0, 54.0]","[14.5833, 35.8333]"
2016,MNE,GBR,C3,2,fintech_talent,"[19.0, 42.0]","[-2.0, 54.0]"
2016,PHL,IND,C3,2,fintech_talent,"[122.0, 13.0]","[77.0, 20.0]"
2016,GBR,AUT,C3,15,fintech_talent,"[-2.0, 54.0]","[13.3333, 47.3333]"
2016,ITA,KAZ,C3,3,fintech_talent,"[12.8333, 42.8333]","[68.0, 48.0]"
2016,ITA,ISR,C3,5,fintech_talent,"[12.8333, 42.8333]","[34.75, 31.5]"
2016,SGP,IND,C3,8,fintech_talent,"[103.8, 1.3667]","[77.0, 20.0]"
2016,SAU,IRN,C3,1,fintech_talent,"[45.0, 25.0]","[53.0, 32.0]"
2016,GBR,CHE,C3,21,fintech_talent,"[-2.0, 54.0]","[8.0, 47.0]"
2016,ITA,GRC,C3,2,fintech_talent,"[12.8333, 42.8333]","[22.0, 39.0]"
2016,SAU,AUS,C3,2,fintech_talent,"[45.0, 25.0]","[133.0, -27.0]"
2016,GBR,CZE,C3,2,fintech_talent,"[-2.0, 54.0]","[15.5, 49.75]"
2016,FRA,RUS,C3,1,fintech_talent,"[2.0, 46.0]","[100.0, 60.0]"
2016,AUT,SVK,all,1,fintech_talent,"[13.3333, 47.3333]","[19.5, 48.6667]"
2016,BGD,DNK,all,1,fintech_talent,"[90.0, 24.0]","[10.0, 56.0]"
2016,CYP,GHA,all,1,fintech_talent,"[33.0, 35.0]","[-2.0, 8.0]"
2016,SRB,CAN,all,1,fintech_talent,"[21.0, 44.0]","[-95.0, 60.0]"
2016,CHN,PAK,all,12,fintech_talent,"[105.0, 35.0]","[70.0, 30.0]"
2016,MNE,CHN,all,20,fintech_talent,"[19.0, 42.0]","[105.0, 35.0]"
2016,SWE,GBR,all,19,fintech_talent,"[15.0, 62.0]","[-2.0, 54.0]"
2016,CAN,SAU,all,3,fintech_talent,"[-95.0, 60.0]","[45.0, 25.0]"
2016,NOR,SAU,all,1,fintech_talent,"[10.0, 62.0]","[45.0, 25.0]"
2016,QAT,TUN,all,1,fintech_talent,"[51.25, 25.5]","[9.0, 34.0]"
2016,IND,RUS,all,3,fintech_talent,"[77.0, 20.0]","[100.0, 60.0]"
2016,BRB,DEU,all,1,fintech_talent,"[-59.5333, 13.1667]","[9.0, 51.0]"
2016,LVA,CHN,all,4,fintech_talent,"[25.0, 57.0]","[105.0, 35.0]"
2016,FRA,BEL,all,10,fintech_talent,"[2.0, 46.0]","[4.0, 50.8333]"
2016,PHL,CAN,all,5,fintech_talent,"[122.0, 13.0]","[-95.0, 60.0]"
2016,RUS,CHN,all,2,fintech_talent,"[100.0, 60.0]","[105.0, 35.0]"
2016,ISR,BRA,all,2,fintech_talent,"[34.75, 31.5]","[-55.0, -10.0]"
2016,IDN,HKG,all,1,fintech_talent,"[120.0, -5.0]","[114.1667, 22.25]"
2016,ESP,PRT,all,4,fintech_talent,"[-4.0, 40.0]","[-8.0, 39.5]"
2016,THA,BGD,all,1,fintech_talent,"[100.0, 15.0]","[90.0, 24.0]"
2016,BEL,LVA,all,1,fintech_talent,"[4.0, 50.8333]","[25.0, 57.0]"
2016,ROU,PAK,all,3,fintech_talent,"[25.0, 46.0]","[70.0, 30.0]"
2016,NLD,CAN,all,11,fintech_talent,"[5.75, 52.5]","[-95.0, 60.0]"
2016,POL,ARG,all,1,fintech_talent,"[20.0, 52.0]","[-64.0, -34.0]"
2016,ITA,KAZ,all,3,fintech_talent,"[12.8333, 42.8333]","[68.0, 48.0]"
2016,FRA,QAT,all,1,fintech_talent,"[2.0, 46.0]","[51.25, 25.5]"
2016,SWE,ARG,all,1,fintech_talent,"[15.0, 62.0]","[-64.0, -34.0]"
2016,FRA,ISR,all,6,fintech_talent,"[2.0, 46.0]","[34.75, 31.5]"
2016,USA,QAT,all,3,fintech_talent,"[-97.0, 38.0]","[51.25, 25.5]"
2016,ESP,ZAF,all,1,fintech_talent,"[-4.0, 40.0]","[24.0, -29.0]"
2016,IND,HUN,all,2,fintech_talent,"[77.0, 20.0]","[20.0, 47.0]"
2017,IRL,USA,C1,3,fintech_talent,"[-8.0, 53.0]","[-97.0, 38.0]"
2017,ITA,GBR,C1,6,fintech_talent,"[12.8333, 42.8333]","[-2.0, 54.0]"
2017,ITA,IND,C1,1,fintech_talent,"[12.8333, 42.8333]","[77.0, 20.0]"
2017,CZE,CAN,C1,1,fintech_talent,"[15.5, 49.75]","[-95.0, 60.0]"
2017,USA,CHE,C1,7,fintech_talent,"[-97.0, 38.0]","[8.0, 47.0]"
2017,AUS,MUS,C1,1,fintech_talent,"[133.0, -27.0]","[57.55, -20.2833]"
2017,CZE,GBR,C1,3,fintech_talent,"[15.5, 49.75]","[-2.0, 54.0]"
2017,CZE,IRL,C1,2,fintech_talent,"[15.5, 49.75]","[-8.0, 53.0]"
2017,KOR,AUS,C1,1,fintech_talent,"[127.5, 37.0]","[133.0, -27.0]"
2017,JPN,LBY,C1,2,fintech_talent,"[138.0, 36.0]","[17.0, 25.0]"
2017,PRT,GBR,C2,6,fintech_talent,"[-8.0, 39.5]","[-2.0, 54.0]"
2017,QAT,BGD,C2,1,fintech_talent,"[51.25, 25.5]","[90.0, 24.0]"
2017,CHE,GBR,C2,5,fintech_talent,"[8.0, 47.0]","[-2.0, 54.0]"
2017,SGP,BEL,C2,2,fintech_talent,"[103.8, 1.3667]","[4.0, 50.8333]"
2017,BRB,MAR,C2,1,fintech_talent,"[-59.5333, 13.1667]","[-5.0, 32.0]"
2017,USA,GRC,C2,2,fintech_talent,"[-97.0, 38.0]","[22.0, 39.0]"
2017,PRT,CAN,C2,1,fintech_talent,"[-8.0, 39.5]","[-95.0, 60.0]"
2017,IND,DEU,C2,1,fintech_talent,"[77.0, 20.0]","[9.0, 51.0]"
2017,ESP,NLD,C2,1,fintech_talent,"[-4.0, 40.0]","[5.75, 52.5]"
2017,RUS,AUS,C3,1,fintech_talent,"[100.0, 60.0]","[133.0, -27.0]"
2017,KEN,PAK,C3,2,fintech_talent,"[38.0, 1.0]","[70.0, 30.0]"
2017,TWN,NLD,C3,6,fintech_talent,"[121.0, 23.5]","[5.75, 52.5]"
2017,CAN,PAN,C3,1,fintech_talent,"[-95.0, 60.0]","[-80.0, 9.0]"
2017,BEL,IND,C3,2,fintech_talent,"[4.0, 50.8333]","[77.0, 20.0]"
2017,LUX,NOR,C3,1,fintech_talent,"[6.1667, 49.75]","[10.0, 62.0]"
2017,EGY,GBR,C3,6,fintech_talent,"[30.0, 27.0]","[-2.0, 54.0]"
2017,DEU,CAN,C3,7,fintech_talent,"[9.0, 51.0]","[-95.0, 60.0]"
2017,DNK,CAN,C3,4,fintech_talent,"[10.0, 56.0]","[-95.0, 60.0]"
2017,USA,TUR,C3,2,fintech_talent,"[-97.0, 38.0]","[35.0, 39.0]"
2017,CHN,DEU,C3,6,fintech_talent,"[105.0, 35.0]","[9.0, 51.0]"
2017,AUS,MYS,C3,5,fintech_talent,"[133.0, -27.0]","[112.5, 2.5]"
2017,PAK,SWE,C3,1,fintech_talent,"[70.0, 30.0]","[15.0, 62.0]"
2017,ISR,JPN,C3,4,fintech_talent,"[34.75, 31.5]","[138.0, 36.0]"
2017,MWI,USA,C3,1,fintech_talent,"[34.0, -13.5]","[-97.0, 38.0]"
2017,PER,NOR,C3,1,fintech_talent,"[-76.0, -10.0]","[10.0, 62.0]"
2017,SWE,ESP,C3,2,fintech_talent,"[15.0, 62.0]","[-4.0, 40.0]"
2017,NLD,FRA,C3,5,fintech_talent,"[5.75, 52.5]","[2.0, 46.0]"
2017,CHE,BDI,C3,2,fintech_talent,"[8.0, 47.0]","[30.0, -3.5]"
2017,CAN,ITA,C3,6,fintech_talent,"[-95.0, 60.0]","[12.8333, 42.8333]"
2017,BEL,BRA,C3,1,fintech_talent,"[4.0, 50.8333]","[-55.0, -10.0]"
2017,ARE,SWE,C3,1,fintech_talent,"[54.0, 24.0]","[15.0, 62.0]"
2017,POL,JPN,C3,1,fintech_talent,"[20.0, 52.0]","[138.0, 36.0]"
2017,IND,YEM,C3,2,fintech_talent,"[77.0, 20.0]","[48.0, 15.0]"
2017,GHA,BHR,C3,2,fintech_talent,"[-2.0, 8.0]","[50.55, 26.0]"
2017,JPN,USA,C3,19,fintech_talent,"[138.0, 36.0]","[-97.0, 38.0]"
2017,USA,POL,C3,18,fintech_talent,"[-97.0, 38.0]","[20.0, 52.0]"
2017,CAN,RUS,C3,2,fintech_talent,"[-95.0, 60.0]","[100.0, 60.0]"
2017,GBR,BRN,C3,2,fintech_talent,"[-2.0, 54.0]","[114.6667, 4.5]"
2017,DNK,BRA,C3,1,fintech_talent,"[10.0, 56.0]","[-55.0, -10.0]"
2017,ISR,FRA,all,2,fintech_talent,"[34.75, 31.5]","[2.0, 46.0]"
2017,NOR,CHN,all,1,fintech_talent,"[10.0, 62.0]","[105.0, 35.0]"
2017,IND,ESP,all,4,fintech_talent,"[77.0, 20.0]","[-4.0, 40.0]"
2017,NOR,FIN,all,1,fintech_talent,"[10.0, 62.0]","[26.0, 64.0]"
2017,CHN,FIN,all,13,fintech_talent,"[105.0, 35.0]","[26.0, 64.0]"
2017,CAN,PAK,all,5,fintech_talent,"[-95.0, 60.0]","[70.0, 30.0]"
2017,SRB,LTU,all,1,fintech_talent,"[21.0, 44.0]","[24.0, 56.0]"
2017,AUT,ITA,all,2,fintech_talent,"[13.3333, 47.3333]","[12.8333, 42.8333]"
2017,ETH,NLD,all,1,fintech_talent,"[38.0, 8.0]","[5.75, 52.5]"
2017,NGA,DEU,all,1,fintech_talent,"[8.0, 10.0]","[9.0, 51.0]"
2017,TTO,MAR,all,1,fintech_talent,"[-61.0, 11.0]","[-5.0, 32.0]"
2017,FIN,PAK,all,2,fintech_talent,"[26.0, 64.0]","[70.0, 30.0]"
2017,GHA,VNM,all,1,fintech_talent,"[-2.0, 8.0]","[106.0, 16.0]"
2017,AUS,ROU,all,5,fintech_talent,"[133.0, -27.0]","[25.0, 46.0]"
2017,FRA,KOR,all,3,fintech_talent,"[2.0, 46.0]","[127.5, 37.0]"
2017,GBR,USA,all,312,fintech_talent,"[-2.0, 54.0]","[-97.0, 38.0]"
2017,DEU,CHE,all,17,fintech_talent,"[9.0, 51.0]","[8.0, 47.0]"
2017,USA,MEX,all,9,fintech_talent,"[-97.0, 38.0]","[-102.0, 23.0]"
2017,BEL,SVK,all,1,fintech_talent,"[4.0, 50.8333]","[19.5, 48.6667]"
2018,PER,SWE,C1,1,fintech_talent,"[-76.0, -10.0]","[15.0, 62.0]"
2018,MUS,GBR,C1,2,fintech_talent,"[57.55, -20.2833]","[-2.0, 54.0]"
2018,AUT,SVN,C1,2,fintech_talent,"[13.3333, 47.3333]","[15.0, 46.0]"
2018,GBR,USA,C1,24,fintech_talent,"[-2.0, 54.0]","[-97.0, 38.0]"
2018,FRA,HKG,C1,1,fintech_talent,"[2.0, 46.0]","[114.1667, 22.25]"
2018,DEU,NLD,C1,4,fintech_talent,"[9.0, 51.0]","[5.75, 52.5]"
2018,GBR,ESP,C1,3,fintech_talent,"[-2.0, 54.0]","[-4.0, 40.0]"
2018,GRC,NLD,C1,2,fintech_talent,"[22.0, 39.0]","[5.75, 52.5]"
2018,CAN,USA,C1,12,fintech_talent,"[-95.0, 60.0]","[-97.0, 38.0]"
2018,LVA,ZAF,C2,1,fintech_talent,"[25.0, 57.0]","[24.0, -29.0]"
2018,BGD,CAN,C2,1,fintech_talent,"[90.0, 24.0]","[-95.0, 60.0]"
2018,ARE,IRL,C2,1,fintech_talent,"[54.0, 24.0]","[-8.0, 53.0]"
2018,ITA,DEU,C2,1,fintech_talent,"[12.8333, 42.8333]","[9.0, 51.0]"
2018,IND,NCL,C2,1,fintech_talent,"[77.0, 20.0]","[165.5, -21.5]"
2018,GRC,MLT,C2,1,fintech_talent,"[22.0, 39.0]","[14.5833, 35.8333]"
2018,SWE,CHN,C2,4,fintech_talent,"[15.0, 62.0]","[105.0, 35.0]"
2018,ESP,MEX,C2,1,fintech_talent,"[-4.0, 40.0]","[-102.0, 23.0]"
2018,CZE,ESP,C2,1,fintech_talent,"[15.5, 49.75]","[-4.0, 40.0]"
2018,BRA,ESP,C2,1,fintech_talent,"[-55.0, -10.0]","[-4.0, 40.0]"
2018,BHR,IND,C2,1,fintech_talent,"[50.55, 26.0]","[77.0, 20.0]"
2018,JPN,BRA,C3,1,fintech_talent,"[138.0, 36.0]","[-55.0, -10.0]"
2018,CHE,CAN,C3,5,fintech_talent,"[8.0, 47.0]","[-95.0, 60.0]"
2018,IND,NLD,C3,3,fintech_talent,"[77.0, 20.0]","[5.75, 52.5]"
2018,CAN,DNK,C3,4,fintech_talent,"[-95.0, 60.0]","[10.0, 56.0]"
2018,ROU,PAK,C3,2,fintech_talent,"[25.0, 46.0]","[70.0, 30.0]"
2018,DNK,GBR,C3,5,fintech_talent,"[10.0, 56.0]","[-2.0, 54.0]"
2018,USA,MDV,C3,7,fintech_talent,"[-97.0, 38.0]","[73.0, 3.25]"
2018,THA,USA,C3,10,fintech_talent,"[100.0, 15.0]","[-97.0, 38.0]"
2018,PAK,SWE,C3,1,fintech_talent,"[70.0, 30.0]","[15.0, 62.0]"
2018,IND,GBR,C3,10,fintech_talent,"[77.0, 20.0]","[-2.0, 54.0]"
2018,IRL,CAN,C3,5,fintech_talent,"[-8.0, 53.0]","[-95.0, 60.0]"
2018,AUS,CHN,C3,42,fintech_talent,"[133.0, -27.0]","[105.0, 35.0]"
2018,DNK,SWE,C3,3,fintech_talent,"[10.0, 56.0]","[15.0, 62.0]"
2018,MEX,CHL,C3,1,fintech_talent,"[-102.0, 23.0]","[-71.0, -30.0]"
2018,NOR,ETH,C3,1,fintech_talent,"[10.0, 62.0]","[38.0, 8.0]"
2018,AUT,CAN,C3,3,fintech_talent,"[13.3333, 47.3333]","[-95.0, 60.0]"
2018,BDI,GBR,C3,1,fintech_talent,"[30.0, -3.5]","[-2.0, 54.0]"
2018,CHE,KOR,C3,2,fintech_talent,"[8.0, 47.0]","[127.5, 37.0]"
2018,AUS,CZE,C3,1,fintech_talent,"[133.0, -27.0]","[15.5, 49.75]"
2018,USA,FRA,C3,22,fintech_talent,"[-97.0, 38.0]","[2.0, 46.0]"
2018,AUS,BGD,C3,2,fintech_talent,"[133.0, -27.0]","[90.0, 24.0]"
